            * /home/kiran99/esim-workspace/subtractor/subtractor.cir
            Transient Analysis  Thu May 13 21:31:18  2021
--------------------------------------------------------------------------------
Index   time            a               b               borrow_out      
--------------------------------------------------------------------------------
388	1.862500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
389	1.867500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
390	1.872500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
391	1.877500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
392	1.882500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
393	1.887500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
394	1.892500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
395	1.897500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
396	1.902500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
397	1.907500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
398	1.912500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
399	1.917500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
400	1.922500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
401	1.927500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
402	1.932500e+02	1.000000e+00	1.000000e+00	1.000000e+00	

Index   time            a               b               borrow_out      
--------------------------------------------------------------------------------
403	1.937500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
404	1.942500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
405	1.947500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
406	1.952500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
407	1.957500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
408	1.962500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
409	1.967500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
410	1.972500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
411	1.977500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
412	1.982500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
413	1.987500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
414	1.992500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
415	1.997500e+02	1.000000e+00	1.000000e+00	1.000000e+00	
416	2.000000e+02	1.000000e+00	1.000000e+00	1.000000e+00	

            * /home/kiran99/esim-workspace/subtractor/subtractor.cir
            Transient Analysis  Thu May 13 21:31:18  2021
--------------------------------------------------------------------------------
Index   time            c               diff            net-_r1-pad2_   
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	5.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
2	1.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
3	2.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
4	4.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
5	8.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
6	1.600000e-01	0.000000e+00	0.000000e+00	0.000000e+00	
7	3.200000e-01	0.000000e+00	0.000000e+00	0.000000e+00	
8	6.400000e-01	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
10	1.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
11	2.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
12	2.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
13	3.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
14	3.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
15	4.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
16	4.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
17	5.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
18	5.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
19	6.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
20	6.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
21	7.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
22	7.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
23	8.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
24	8.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
25	9.140000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
26	9.640000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
27	1.014000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
28	1.064000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
29	1.114000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
30	1.164000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
31	1.214000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
32	1.264000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
33	1.314000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
34	1.364000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
35	1.414000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
36	1.464000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
37	1.514000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
38	1.564000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
39	1.614000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
40	1.664000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
41	1.714000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
42	1.764000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
43	1.814000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
44	1.864000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
45	1.914000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
46	1.964000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
47	2.014000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
48	2.064000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
49	2.114000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
50	2.164000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
51	2.214000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
52	2.264000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
53	2.314000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
54	2.364000e+01	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            c               diff            net-_r1-pad2_   
--------------------------------------------------------------------------------
55	2.414000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
56	2.464000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
57	2.500000e+01	0.000000e+00	0.000000e+00	0.000000e+00	
58	2.505000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
59	2.515000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
60	2.535000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
61	2.575000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
62	2.625000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
63	2.675000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
64	2.725000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
65	2.775000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
66	2.825000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
67	2.875000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
68	2.925000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
69	2.975000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
70	3.025000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
71	3.075000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
72	3.125000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
73	3.175000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
74	3.225000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
75	3.275000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
76	3.325000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
77	3.375000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
78	3.425000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
79	3.475000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
80	3.525000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
81	3.575000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
82	3.625000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
83	3.675000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
84	3.725000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
85	3.775000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
86	3.825000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
87	3.875000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
88	3.925000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
89	3.975000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
90	4.025000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
91	4.075000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
92	4.125000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
93	4.175000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
94	4.225000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
95	4.275000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
96	4.325000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
97	4.375000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
98	4.425000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
99	4.475000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
100	4.525000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
101	4.575000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
102	4.625000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
103	4.675000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
104	4.725000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
105	4.775000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
106	4.825000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
107	4.875000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
108	4.925000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
109	4.975000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
110	5.000000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
111	5.005000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
112	5.015000e+01	0.000000e+00	1.000000e+00	0.000000e+00	

Index   time            c               diff            net-_r1-pad2_   
--------------------------------------------------------------------------------
113	5.035000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
114	5.075000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
115	5.125000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
116	5.175000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
117	5.225000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
118	5.275000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
119	5.325000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
120	5.375000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
121	5.425000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
122	5.475000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
123	5.525000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
124	5.575000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
125	5.625000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
126	5.675000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
127	5.725000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
128	5.775000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
129	5.825000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
130	5.875000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
131	5.925000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
132	5.975000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
133	6.025000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
134	6.075000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
135	6.125000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
136	6.175000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
137	6.225000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
138	6.275000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
139	6.325000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
140	6.375000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
141	6.425000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
142	6.475000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
143	6.525000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
144	6.575000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
145	6.625000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
146	6.675000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
147	6.725000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
148	6.775000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
149	6.825000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
150	6.875000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
151	6.925000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
152	6.975000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
153	7.025000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
154	7.075000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
155	7.125000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
156	7.175000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
157	7.225000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
158	7.275000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
159	7.325000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
160	7.375000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
161	7.425000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
162	7.475000e+01	0.000000e+00	1.000000e+00	0.000000e+00	
163	7.525000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
164	7.575000e+01	1.000000e+00	1.000000e+00	0.000000e+00	
165	7.625000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
166	7.675000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
167	7.725000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
168	7.775000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
169	7.825000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
170	7.875000e+01	1.000000e+00	0.000000e+00	0.000000e+00	

Index   time            c               diff            net-_r1-pad2_   
--------------------------------------------------------------------------------
171	7.925000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
172	7.975000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
173	8.025000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
174	8.075000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
175	8.125000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
176	8.175000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
177	8.225000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
178	8.275000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
179	8.325000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
180	8.375000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
181	8.425000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
182	8.475000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
183	8.525000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
184	8.575000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
185	8.625000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
186	8.675000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
187	8.725000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
188	8.775000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
189	8.825000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
190	8.875000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
191	8.925000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
192	8.975000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
193	9.025000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
194	9.075000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
195	9.125000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
196	9.175000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
197	9.225000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
198	9.275000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
199	9.325000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
200	9.375000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
201	9.425000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
202	9.475000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
203	9.525000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
204	9.575000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
205	9.625000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
206	9.675000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
207	9.725000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
208	9.775000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
209	9.825000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
210	9.875000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
211	9.925000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
212	9.975000e+01	1.000000e+00	0.000000e+00	0.000000e+00	
213	1.000000e+02	1.000000e+00	0.000000e+00	0.000000e+00	
214	1.000500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
215	1.001500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
216	1.003500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
217	1.007500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
218	1.012500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
219	1.017500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
220	1.022500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
221	1.027500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
222	1.032500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
223	1.037500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
224	1.042500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
225	1.047500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
226	1.052500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
227	1.057500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
228	1.062500e+02	0.000000e+00	1.000000e+00	0.000000e+00	

Index   time            c               diff            net-_r1-pad2_   
--------------------------------------------------------------------------------
229	1.067500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
230	1.072500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
231	1.077500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
232	1.082500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
233	1.087500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
234	1.092500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
235	1.097500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
236	1.102500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
237	1.107500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
238	1.112500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
239	1.117500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
240	1.122500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
241	1.127500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
242	1.132500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
243	1.137500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
244	1.142500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
245	1.147500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
246	1.152500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
247	1.157500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
248	1.162500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
249	1.167500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
250	1.172500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
251	1.177500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
252	1.182500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
253	1.187500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
254	1.192500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
255	1.197500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
256	1.202500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
257	1.207500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
258	1.212500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
259	1.217500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
260	1.222500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
261	1.227500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
262	1.232500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
263	1.237500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
264	1.242500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
265	1.247500e+02	0.000000e+00	1.000000e+00	0.000000e+00	
266	1.252500e+02	1.000000e+00	1.000000e+00	0.000000e+00	
267	1.257500e+02	1.000000e+00	1.000000e+00	0.000000e+00	
268	1.262500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
269	1.267500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
270	1.272500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
271	1.277500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
272	1.282500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
273	1.287500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
274	1.292500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
275	1.297500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
276	1.302500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
277	1.307500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
278	1.312500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
279	1.317500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
280	1.322500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
281	1.327500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
282	1.332500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
283	1.337500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
284	1.342500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
285	1.347500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
286	1.352500e+02	1.000000e+00	0.000000e+00	0.000000e+00	

Index   time            c               diff            net-_r1-pad2_   
--------------------------------------------------------------------------------
287	1.357500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
288	1.362500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
289	1.367500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
290	1.372500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
291	1.377500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
292	1.382500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
293	1.387500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
294	1.392500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
295	1.397500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
296	1.402500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
297	1.407500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
298	1.412500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
299	1.417500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
300	1.422500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
301	1.427500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
302	1.432500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
303	1.437500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
304	1.442500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
305	1.447500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
306	1.452500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
307	1.457500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
308	1.462500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
309	1.467500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
310	1.472500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
311	1.477500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
312	1.482500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
313	1.487500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
314	1.492500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
315	1.497500e+02	1.000000e+00	0.000000e+00	0.000000e+00	
316	1.502500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
317	1.507500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
318	1.512500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
319	1.517500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
320	1.522500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
321	1.527500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
322	1.532500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
323	1.537500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
324	1.542500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
325	1.547500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
326	1.552500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
327	1.557500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
328	1.562500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
329	1.567500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
330	1.572500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
331	1.577500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
332	1.582500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
333	1.587500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
334	1.592500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
335	1.597500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
336	1.602500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
337	1.607500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
338	1.612500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
339	1.617500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
340	1.622500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
341	1.627500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
342	1.632500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
343	1.637500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
344	1.642500e+02	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            c               diff            net-_r1-pad2_   
--------------------------------------------------------------------------------
345	1.647500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
346	1.652500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
347	1.657500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
348	1.662500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
349	1.667500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
350	1.672500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
351	1.677500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
352	1.682500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
353	1.687500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
354	1.692500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
355	1.697500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
356	1.702500e+02	0.000000e+00	0.000000e+00	0.000000e+00	
